REGION;CITY;addr:street;addr:housenumber;SEX;count;;
Челябинская;Челябинск;Электровозная 5-я;100;мужской;1;;
Челябинская;Челябинск;Электровозная 5-я;101;женский;1;;
Челябинская;Челябинск;Электровозная 5-я;102;женский;2;;
Челябинская;Челябинск;Электровозная 5-я;102;мужской;4;;
Челябинская;Челябинск;Электровозная 5-я;106;женский;1;;
Челябинская;Челябинск;Электровозная 5-я;106;мужской;1;;
Челябинская;Челябинск;Электровозная 5-я;108;женский;1;;
Челябинская;Челябинск;Электровозная 5-я;108;мужской;1;;
Челябинская;Челябинск;Электровозная 5-я;11;женский;1;;
Челябинская;Челябинск;Электровозная 5-я;11;мужской;2;;
Челябинская;Челябинск;Электровозная 5-я;110;мужской;1;;
Челябинская;Челябинск;Электровозная 5-я;112;женский;1;;
Челябинская;Челябинск;Электровозная 5-я;112;мужской;2;;
Челябинская;Челябинск;Электровозная 5-я;116;мужской;1;;
Челябинская;Челябинск;Электровозная 5-я;118;женский;2;;
Челябинская;Челябинск;Электровозная 5-я;118;мужской;1;;
Челябинская;Челябинск;Электровозная 5-я;12;женский;1;;
Челябинская;Челябинск;Электровозная 5-я;12;мужской;2;;
Челябинская;Челябинск;Электровозная 5-я;120;мужской;1;;
Челябинская;Челябинск;Электровозная 5-я;122;женский;2;;
Челябинская;Челябинск;Электровозная 5-я;122;мужской;2;;
Челябинская;Челябинск;Электровозная 5-я;124;женский;1;;
Челябинская;Челябинск;Электровозная 5-я;124;мужской;3;;
